"SA1_CODE_2016","district","proportion_in_district"
2142840,Northcote,0.3282
2142840,Preston,0.6718
2142901,Preston,1
2142902,Northcote,1
2142903,Northcote,1
2142904,Preston,1
2142905,Northcote,1
2142906,Preston,1
2142907,Preston,1
2142908,Preston,1
2142909,Northcote,1
2142910,Preston,1
2142911,Preston,1
2142912,Preston,1
2142913,Preston,1
2142914,Preston,1
2142915,Preston,1
2142916,Northcote,1
2142917,Northcote,1
2142918,Preston,1
2142919,Preston,1
2142920,Preston,1
2142921,Preston,1
2142922,Preston,1
2142923,Northcote,0.9797
2142923,Preston,0.0203
2142924,Preston,1
2142925,Preston,1
2143001,Yan Yean,1
2143002,Yan Yean,1
2143003,Yan Yean,1
2143004,Yan Yean,1
2143005,Yan Yean,1
2143006,Yan Yean,1
2143007,Yan Yean,1
2143008,Yan Yean,1
2143009,Yan Yean,1
2143010,Yan Yean,1
2143011,Yan Yean,1
2143012,Yan Yean,1
2143013,Yan Yean,1
2143014,Yan Yean,1
2143015,Yan Yean,1
2143016,Yan Yean,1
2143017,Yan Yean,1
2143018,Yan Yean,1
2143019,Yan Yean,1
2143020,Yan Yean,1
2143021,Yan Yean,1
2143022,Yan Yean,1
2143023,Yan Yean,1
2143024,Yan Yean,1
2143025,Yan Yean,1
2143026,Yan Yean,1
2143027,Yan Yean,1
2143028,Yan Yean,1
2143029,Yan Yean,1
2143030,Yan Yean,1
2143031,Yan Yean,1
2143032,Yan Yean,1
2143033,Yan Yean,1
2143035,Yan Yean,1
2143036,Yan Yean,1
2143037,Yan Yean,1
2143038,Yan Yean,1
2143039,Yan Yean,1
2143040,Yan Yean,1
2143041,Yan Yean,1
2143042,Yan Yean,1
2143043,Yan Yean,1
2143101,Mill Park,1
2143102,Mill Park,1
2143103,Mill Park,1
2143104,Mill Park,1
2143105,Mill Park,1
2143106,Mill Park,1
2143107,Mill Park,1
2143108,Mill Park,1
2143109,Mill Park,1
2143110,Mill Park,1
2143111,Mill Park,1
2143112,Mill Park,1
2143113,Mill Park,1
2143114,Mill Park,1
2143115,Mill Park,1
2143116,Mill Park,1
2143117,Mill Park,1
2143118,Mill Park,1
2143119,Mill Park,1
2143120,Mill Park,1
2143121,Mill Park,1
2143122,Mill Park,1
2143123,Mill Park,1
2143124,Mill Park,1
2143125,Mill Park,1
2143126,Mill Park,1
2143127,Mill Park,1
2143128,Mill Park,1
2143129,Mill Park,1
2143130,Mill Park,1
2143131,Mill Park,1
2143132,Mill Park,1
2143133,Mill Park,1
2143201,Mill Park,1
2143202,Mill Park,0.6674
2143202,Thomastown,0.3326
2143203,Thomastown,1
2143204,Mill Park,1
2143205,Mill Park,1
2143206,Thomastown,1
2143207,Mill Park,0.9496
2143207,Thomastown,0.0504
2143208,Mill Park,1
2143209,Mill Park,0.8584
2143209,Thomastown,0.1416
2143210,Thomastown,1
2143211,Thomastown,1
2143212,Thomastown,1
2143213,Thomastown,1
2143214,Mill Park,1
2143215,Thomastown,1
2143216,Thomastown,1
2143217,Thomastown,1
2143218,Mill Park,1
2143219,Thomastown,1
2143220,Thomastown,1
2143221,Mill Park,1
2143222,Mill Park,0.8492
2143222,Thomastown,0.1508
2143223,Mill Park,1
2143224,Thomastown,1
2143225,Mill Park,1
2143226,Mill Park,1
2143301,Thomastown,1
2143302,Thomastown,1
2143303,Thomastown,1
2143304,Thomastown,1
2143305,Thomastown,1
2143306,Thomastown,1
2143307,Thomastown,1
2143308,Thomastown,1
2143309,Thomastown,1
2143310,Thomastown,1
2143311,Thomastown,1
2143312,Thomastown,1
2143313,Thomastown,1
2143314,Thomastown,1
2143315,Thomastown,1
2143316,Thomastown,1
2143317,Thomastown,1
2143318,Thomastown,1
2143319,Thomastown,1
2143320,Thomastown,1
2143321,Thomastown,1
2143322,Thomastown,1
2143401,Yan Yean,1
2143402,Yan Yean,1
2143403,Yan Yean,1
2143404,Yan Yean,1
2143405,Yan Yean,1
2143406,Yan Yean,1
2143407,Yan Yean,1
2143408,Yan Yean,1
2143409,Yan Yean,1
2143410,Yan Yean,1
2143411,Yan Yean,1
2143412,Yan Yean,1
2143413,Yan Yean,1
2143414,Yan Yean,1
2143415,Yan Yean,1
2143416,Yan Yean,1
2143417,Yan Yean,1
2143418,Yan Yean,1
2143419,Yan Yean,1
2143420,Yan Yean,1
2143421,Yan Yean,1
2143422,Yan Yean,1
2143424,Yan Yean,1
2143425,Yan Yean,1
2143426,Yan Yean,1
2143427,Yan Yean,1
2143428,Yan Yean,1
2143429,Yan Yean,1
2143430,Yan Yean,1
2143501,Mill Park,1
2143502,Mill Park,1
2143503,Yan Yean,1
2143504,Mill Park,1
2143505,Mill Park,1
2143506,Mill Park,1
2143507,Mill Park,1
2143508,Mill Park,1
2143509,Mill Park,1
2143510,Mill Park,0.0533
2143510,Yan Yean,0.9467
2143511,Mill Park,1
2143512,Mill Park,1
2143513,Mill Park,1
2143514,Mill Park,1
2143515,Mill Park,1
2143516,Mill Park,0.0598
2143516,Yan Yean,0.9402
2143517,Mill Park,1
2143518,Mill Park,1
2143519,Mill Park,0.658
2143519,Yan Yean,0.342
2143520,Mill Park,1
2143521,Mill Park,1
2143522,Mill Park,1
2143523,Yan Yean,1
2143524,Mill Park,1
2143525,Mill Park,1
2143601,Mill Park,1
2143602,Mill Park,1
2143603,Mill Park,1
2143604,Mill Park,1
2143605,Mill Park,1
2143606,Mill Park,1
2143607,Mill Park,1
2143608,Mill Park,1
2143609,Mill Park,1
2143610,Mill Park,1
2143611,Mill Park,1
2143612,Mill Park,1
2143613,Mill Park,1
2143614,Mill Park,1
2143615,Mill Park,1
2143616,Mill Park,1
2143617,Mill Park,1
2143618,Mill Park,1
2143619,Mill Park,1
2143620,Mill Park,1
2143621,Mill Park,1
2143622,Mill Park,1
2143623,Mill Park,1
2143624,Mill Park,1
2143625,Mill Park,1
2143626,Mill Park,1
2143627,Mill Park,1
2143628,Mill Park,1
2143629,Mill Park,1
2143630,Mill Park,1
2143631,Mill Park,1
2143632,Mill Park,1
2143633,Mill Park,1
2143634,Mill Park,1
2143635,Mill Park,1
2143701,Thomastown,1
2143702,Mill Park,1
2143703,Thomastown,0.804
2143703,Yan Yean,0.196
2143704,Thomastown,1
2143705,Thomastown,1
2143706,Mill Park,1
2143707,Thomastown,1
2143708,Mill Park,1
2143801,Broadmeadows,1
2143802,Broadmeadows,1
2143803,Broadmeadows,1
2143804,Broadmeadows,1
2143805,Broadmeadows,1
2143806,Broadmeadows,1
2143807,Broadmeadows,1
2143808,Broadmeadows,1
2143809,Broadmeadows,0.7971
2143809,Niddrie,0.2029
2143810,Broadmeadows,1
2143811,Broadmeadows,1
2143812,Broadmeadows,1
2143813,Broadmeadows,1
2143814,Broadmeadows,1
2143815,Broadmeadows,1
2143816,Broadmeadows,1
2143817,Broadmeadows,1
2143818,Broadmeadows,1
2143819,Broadmeadows,1
2143820,Broadmeadows,1
2143821,Broadmeadows,1
2143822,Broadmeadows,1
2143823,Broadmeadows,1
2143824,Broadmeadows,1
2143825,Broadmeadows,1
2143826,Broadmeadows,1
2143827,Broadmeadows,1
2143828,Broadmeadows,1
2143829,Broadmeadows,1
2143830,Broadmeadows,1
2143831,Broadmeadows,1
2143832,Broadmeadows,1
2143833,Broadmeadows,1
2143834,Broadmeadows,1
2143835,Broadmeadows,1
2143836,Broadmeadows,1
2143837,Broadmeadows,1
2143838,Broadmeadows,1
2143839,Broadmeadows,1
2143840,Broadmeadows,1
2143841,Broadmeadows,1
2143842,Broadmeadows,1
2143843,Broadmeadows,1
2143844,Broadmeadows,1
2143845,Broadmeadows,1
2143846,Broadmeadows,1
2143847,Broadmeadows,1
2143848,Broadmeadows,1
2143849,Broadmeadows,1
2143850,Broadmeadows,1
2143851,Broadmeadows,1
2143901,Niddrie,1
2143902,Niddrie,1
2143903,Niddrie,1
2143904,Broadmeadows,0.2841
2143904,Niddrie,0.7159
2143905,Niddrie,1
2143906,Niddrie,1
2143907,Niddrie,1
2144001,Broadmeadows,1
2144002,Broadmeadows,1
2144003,Broadmeadows,1
2144004,Broadmeadows,1
2144005,Broadmeadows,1
2144006,Broadmeadows,1
2144007,Broadmeadows,1
2144008,Broadmeadows,1
2144009,Broadmeadows,1
2144010,Broadmeadows,1
2144011,Broadmeadows,1
2144012,Broadmeadows,1
2144013,Broadmeadows,1
2144014,Broadmeadows,1
2144015,Broadmeadows,1
2144016,Broadmeadows,1
2144017,Broadmeadows,1
2144101,Kalkallo,1
2144102,Kalkallo,1
2144103,Kalkallo,1
2144104,Kalkallo,1
2144105,Kalkallo,1
2144106,Kalkallo,1
2144107,Kalkallo,1
2144108,Kalkallo,1
2144109,Kalkallo,1
2144110,Kalkallo,1
2144111,Kalkallo,1
2144112,Kalkallo,1
2144113,Kalkallo,1
2144114,Kalkallo,1
2144115,Kalkallo,1
2144116,Kalkallo,1
2144117,Kalkallo,1
2144118,Kalkallo,1
2144119,Kalkallo,1
2144120,Kalkallo,1
2144121,Kalkallo,1
2144122,Kalkallo,1
2144201,Kalkallo,1
2144202,Kalkallo,1
2144203,Kalkallo,1
2144204,Kalkallo,1
2144205,Kalkallo,1
2144206,Kalkallo,1
2144207,Kalkallo,1
2144208,Kalkallo,1
2144209,Kalkallo,1
2144210,Kalkallo,1
2144211,Kalkallo,1
2144212,Kalkallo,1
2144213,Kalkallo,1
2144214,Kalkallo,1
2144215,Kalkallo,1
2144216,Kalkallo,1
2144217,Kalkallo,1
2144218,Kalkallo,1
2144219,Kalkallo,1
2144220,Kalkallo,1
2144221,Kalkallo,1
2144222,Kalkallo,1
2144223,Kalkallo,1
2144224,Kalkallo,1
2144225,Kalkallo,1
2144226,Kalkallo,1
2144227,Kalkallo,1
2144301,Greenvale,0.7133
2144301,Kalkallo,0.2867
2144302,Kalkallo,1
2144303,Greenvale,0.9094
2144303,Kalkallo,0.0906
2144304,Greenvale,1
2144305,Greenvale,0.0884
2144305,Kalkallo,0.9116
2144306,Greenvale,1
2144307,Kalkallo,1
2144308,Kalkallo,1
2144309,Kalkallo,1
2144310,Greenvale,1
2144311,Greenvale,1
2144312,Greenvale,1
2144313,Greenvale,1
2144314,Greenvale,1
2144315,Greenvale,1
2144316,Greenvale,0.9229
2144316,Kalkallo,0.0771
2144317,Greenvale,1
2144318,Greenvale,1
2144319,Kalkallo,1
2144320,Kalkallo,1
2144321,Greenvale,1
2144322,Greenvale,1
2144323,Greenvale,0.4288
2144323,Kalkallo,0.5712
2144324,Greenvale,1
2144325,Greenvale,0.9091
2144325,Kalkallo,0.0909
2144326,Greenvale,1
2144327,Greenvale,1
2144328,Greenvale,0.1105
2144328,Kalkallo,0.8895
2144329,Greenvale,1
2144330,Kalkallo,1
2144331,Greenvale,1
2144332,Greenvale,1
2144333,Greenvale,0.9129
2144333,Kalkallo,0.0871
2144334,Greenvale,1
2144335,Kalkallo,1
2144336,Greenvale,1
2144401,Kalkallo,1
2144402,Kalkallo,1
2144403,Kalkallo,1
2144404,Kalkallo,1
2144405,Kalkallo,1
2144406,Kalkallo,1
2144407,Kalkallo,1
2144408,Kalkallo,1
2144409,Kalkallo,1
2144410,Kalkallo,1
2144411,Kalkallo,1
2144412,Kalkallo,1
2144413,Kalkallo,1
2144414,Kalkallo,1
2144415,Kalkallo,1
2144416,Kalkallo,1
2144417,Kalkallo,1
2144418,Kalkallo,1
2144419,Kalkallo,1
2144420,Kalkallo,1
2144421,Kalkallo,1
2144422,Kalkallo,1
2144423,Kalkallo,1
2144424,Kalkallo,1
2144501,Kalkallo,1
2144502,Kalkallo,1
2144503,Kalkallo,1
2144504,Kalkallo,1
2144505,Kalkallo,1
2144601,Bayswater,1
2144602,Bayswater,1
2144603,Bayswater,1
2144604,Bayswater,1
2144605,Bayswater,1
2144606,Bayswater,1
2144607,Bayswater,1
2144608,Bayswater,1
2144609,Bayswater,1
2144610,Bayswater,1
2144611,Bayswater,1
2144612,Bayswater,1
2144613,Bayswater,1
2144614,Bayswater,1
2144615,Bayswater,1
2144616,Bayswater,1
2144617,Bayswater,1
2144618,Bayswater,1
2144619,Bayswater,1
2144620,Bayswater,1
2144621,Bayswater,1
2144622,Bayswater,1
2144623,Bayswater,1
2144624,Bayswater,1
2144625,Bayswater,1
2144626,Bayswater,1
2144627,Bayswater,1
2144628,Bayswater,1
2144629,Bayswater,1
2144630,Bayswater,1
2144631,Bayswater,1
2144632,Bayswater,1
2144633,Monbulk,1
2144634,Bayswater,1
2144635,Bayswater,1
2144636,Bayswater,1
2144637,Bayswater,1
2144638,Bayswater,1
2144639,Bayswater,1
2144640,Bayswater,1
2144641,Bayswater,1
2144642,Bayswater,1
2144643,Bayswater,1
2144644,Bayswater,1
2144645,Bayswater,1
2144646,Bayswater,1
2144647,Bayswater,1
2144648,Bayswater,1
2144649,Bayswater,1
2144650,Bayswater,1
2144651,Bayswater,1
2144652,Bayswater,1
2144653,Bayswater,1
2144654,Bayswater,1
2144701,Bayswater,1
2144702,Bayswater,1
2144703,Monbulk,1
2144704,Monbulk,1
2144705,Bayswater,1
2144706,Bayswater,1
2144707,Monbulk,1
2144708,Monbulk,1
2144709,Bayswater,1
2144710,Monbulk,1
2144711,Monbulk,1
2144712,Monbulk,1
2144713,Monbulk,1
2144714,Monbulk,1
2144715,Bayswater,1
2144716,Monbulk,1
2144717,Bayswater,1
2144718,Bayswater,1
2144719,Monbulk,1
2144720,Bayswater,1
2144721,Bayswater,1
2144722,Bayswater,1
2144723,Monbulk,1
2144724,Bayswater,1
2144725,Monbulk,1
2144726,Monbulk,1
2144727,Bayswater,1
2144728,Bayswater,0.0267
2144728,Monbulk,0.9733
2144729,Bayswater,1
2144730,Bayswater,1
2144801,Bayswater,1
2144802,Monbulk,1
2144803,Monbulk,1
2144804,Monbulk,1
2144805,Bayswater,1
2144806,Bayswater,1
2144807,Monbulk,1
2144808,Bayswater,1
2144809,Bayswater,1
2144810,Bayswater,1
2144811,Monbulk,1
2144812,Bayswater,1
2144813,Monbulk,1
2144814,Monbulk,1
2144815,Bayswater,1
2144816,Bayswater,0.0865
2144816,Monbulk,0.9135
2144817,Bayswater,1
2144818,Bayswater,1
2144819,Monbulk,1
2144820,Bayswater,1
2144821,Monbulk,1
2144822,Monbulk,1
2144823,Monbulk,1
2144824,Bayswater,0.9096
2144824,Monbulk,0.0904
2144825,Bayswater,1
2144826,Monbulk,1
2144827,Bayswater,1
2144828,Bayswater,1
2144829,Bayswater,1
2144830,Bayswater,1
2144831,Bayswater,0.9309
2144831,Rowville,0.0691
2144832,Bayswater,1
2144833,Bayswater,1
2144834,Bayswater,1
2144835,Bayswater,1
2144901,Monbulk,1
2144902,Monbulk,1
2144903,Bayswater,1
2144904,Bayswater,1
2144905,Bayswater,0.7924
2144905,Monbulk,0.2076
2144906,Monbulk,1
2144907,Bayswater,1
2144908,Monbulk,1
2145001,Croydon,1
2145002,Croydon,1
2145003,Croydon,1
2145004,Croydon,1
2145005,Croydon,1
2145006,Croydon,1
2145007,Croydon,1
2145008,Croydon,1
2145009,Croydon,1
2145010,Croydon,1
2145011,Croydon,1
2145012,Croydon,1
2145013,Croydon,1
2145014,Croydon,1
2145015,Croydon,1
2145016,Croydon,1
2145017,Croydon,1
2145018,Croydon,1
2145019,Croydon,1
2145020,Croydon,1
2145021,Croydon,1
2145022,Croydon,1
2145023,Croydon,1
2145024,Croydon,1
2145025,Croydon,1
2145026,Croydon,1
2145027,Croydon,1
2145028,Croydon,1
2145029,Croydon,1
2145030,Croydon,1
2145031,Croydon,1
2145032,Croydon,1
2145033,Croydon,1
2145034,Croydon,1
2145035,Croydon,1
2145036,Croydon,1
2145037,Croydon,1
2145038,Croydon,1
2145101,Croydon,1
2145102,Croydon,1
2145103,Croydon,1
2145104,Croydon,1
2145105,Croydon,1
2145106,Croydon,1
2145107,Croydon,1
2145108,Croydon,1
2145109,Croydon,1
2145110,Croydon,1
2145111,Croydon,1
2145112,Croydon,1
2145113,Croydon,1
2145114,Croydon,1
2145115,Croydon,1
2145116,Croydon,1
2145117,Croydon,1
2145118,Croydon,1
2145119,Croydon,1
2145120,Croydon,1
2145121,Croydon,1
2145122,Croydon,1
2145123,Croydon,1
2145124,Croydon,1
2145125,Croydon,1
2145126,Croydon,1
2145201,Croydon,1
2145202,Croydon,1
2145203,Croydon,1
2145204,Croydon,1
2145205,Croydon,1
2145206,Croydon,1
2145207,Croydon,1
2145208,Croydon,1
2145209,Croydon,0.7945
2145209,Ringwood,0.2055
2145210,Croydon,1
2145211,Croydon,1
2145212,Croydon,1
2145213,Croydon,1
2145301,Narre Warren North,1
2145302,Narre Warren North,1
2145303,Narre Warren North,1
2145304,Narre Warren North,1
2145305,Narre Warren North,1
2145306,Narre Warren North,1
2145307,Narre Warren North,1
2145308,Narre Warren North,1
2145309,Narre Warren North,1
2145310,Narre Warren North,1
2145311,Narre Warren North,1
2145312,Narre Warren North,1
2145313,Narre Warren North,1
2145314,Narre Warren North,1
2145315,Narre Warren North,1
2145316,Narre Warren North,1
2145317,Narre Warren North,1
2145318,Narre Warren North,1
2145319,Narre Warren North,1
2145320,Narre Warren North,1
2145321,Narre Warren North,1
2145322,Narre Warren North,1
2145323,Narre Warren North,1
2145324,Narre Warren North,1
2145325,Narre Warren North,1
2145326,Narre Warren North,1
2145327,Narre Warren North,1
2145328,Narre Warren North,1
2145329,Narre Warren North,1
2145330,Narre Warren North,1
2145331,Narre Warren North,1
2145332,Narre Warren North,1
2145333,Narre Warren North,1
2145401,Narre Warren North,1
2145402,Narre Warren North,1
2145403,Narre Warren North,1
2145404,Narre Warren North,1
2145405,Narre Warren North,1
2145406,Narre Warren North,1
2145407,Narre Warren North,1
2145408,Narre Warren North,1
2145409,Narre Warren North,1
2145410,Narre Warren North,1
2145411,Narre Warren North,1
2145412,Narre Warren North,1
2145413,Narre Warren North,1
2145414,Narre Warren North,1
2145415,Narre Warren North,1
2145416,Narre Warren North,1
2145417,Narre Warren North,1
2145418,Narre Warren North,1
2145419,Narre Warren North,1
2145420,Narre Warren North,1
2145421,Narre Warren North,1
2145422,Narre Warren North,1
2145423,Narre Warren North,1
2145424,Narre Warren North,1
2145425,Narre Warren North,1
2145426,Narre Warren North,1
2145427,Narre Warren North,1
2145428,Narre Warren North,1
2145429,Narre Warren North,1
2145430,Narre Warren North,1
2145431,Narre Warren North,1
2145432,Narre Warren North,1
2145433,Narre Warren North,1
2145434,Narre Warren North,1
2145435,Narre Warren North,1
2145436,Narre Warren North,1
2145501,Narre Warren North,1
2145502,Narre Warren North,1
2145503,Narre Warren North,1
2145504,Narre Warren North,1
2145505,Narre Warren North,1
2145506,Narre Warren North,1
2145507,Narre Warren North,1
2145508,Narre Warren North,1
2145509,Narre Warren North,1
2145510,Narre Warren North,1
2145511,Narre Warren North,1
2145512,Narre Warren North,1
2145513,Narre Warren North,1
2145514,Narre Warren North,1
2145515,Narre Warren North,1
2145516,Narre Warren North,1
2145517,Narre Warren North,1
2145518,Narre Warren North,1
2145519,Narre Warren North,1
2145520,Narre Warren North,1
2145521,Narre Warren North,1
2145522,Narre Warren North,1
2145523,Narre Warren North,1
2145524,Narre Warren North,1
2145525,Narre Warren North,1
2145526,Narre Warren North,1
2145527,Narre Warren North,1
2145528,Narre Warren North,1
2145529,Narre Warren North,1
2145530,Narre Warren North,1
2145531,Narre Warren North,1
2145532,Narre Warren North,1
2145533,Narre Warren North,1
2145534,Narre Warren North,1
2145601,Narre Warren North,1
2145602,Narre Warren North,1
2145603,Narre Warren North,1
2145604,Narre Warren North,1
2145605,Narre Warren North,1
2145606,Narre Warren North,1
2145607,Narre Warren North,1
2145608,Narre Warren North,1
2145609,Narre Warren North,1
2145610,Narre Warren North,1
2145611,Narre Warren North,1
2145612,Narre Warren North,1
2145613,Narre Warren North,1
2145614,Narre Warren North,1
2145615,Berwick,0.1615
2145615,Narre Warren North,0.8385
2145616,Narre Warren North,1
2145617,Narre Warren North,1
2145618,Narre Warren North,1
2145619,Narre Warren North,1
2145620,Narre Warren North,1
2145621,Narre Warren North,1
2145622,Narre Warren North,1
2145623,Narre Warren North,1
2145624,Narre Warren North,1
2145625,Narre Warren North,1
2145626,Narre Warren North,1
2145627,Berwick,0.1153
2145627,Narre Warren North,0.8847
2145628,Narre Warren North,1
2145629,Narre Warren North,1
2145630,Narre Warren North,1
2145631,Narre Warren North,1
2145632,Narre Warren North,1
2145701,Narre Warren South,1
2145702,Narre Warren South,1
2145703,Narre Warren South,1
2145704,Narre Warren South,1
2145705,Narre Warren South,1
2145706,Narre Warren North,0.4853
2145706,Narre Warren South,0.5147
2145707,Narre Warren South,1
2145708,Narre Warren South,1
2145709,Narre Warren South,1
2145710,Narre Warren South,1
2145711,Narre Warren South,1
2145712,Narre Warren South,1
2145713,Narre Warren South,1
2145714,Narre Warren South,1
2145715,Narre Warren South,1
2145716,Narre Warren South,1
2145717,Narre Warren South,1
2145718,Narre Warren South,1
2145719,Narre Warren South,1
2145720,Narre Warren South,1
2145721,Berwick,0.4094
2145721,Narre Warren South,0.5906
2145722,Narre Warren South,1
2145723,Narre Warren South,1
2145724,Narre Warren South,1
2145725,Narre Warren South,1
2145726,Narre Warren South,1
2145727,Narre Warren South,1
2145728,Narre Warren South,1
2145729,Narre Warren South,1
2145730,Narre Warren South,1
2145731,Narre Warren South,1
2145801,Narre Warren South,1
2145802,Narre Warren South,1
2145803,Narre Warren South,1
2145804,Narre Warren South,1
2145805,Narre Warren South,1
2145806,Narre Warren South,1
2145807,Narre Warren South,1
2145808,Narre Warren South,1
2145809,Narre Warren South,1
2145810,Narre Warren South,1
2145811,Narre Warren South,1
2145812,Narre Warren South,1
2145813,Narre Warren South,1
2145814,Narre Warren South,1
2145815,Narre Warren South,1
2145816,Narre Warren South,1
2145817,Narre Warren South,1
2145818,Narre Warren South,1
2145819,Narre Warren South,1
2145820,Narre Warren South,1
2145821,Narre Warren South,1
2145822,Narre Warren South,1
2145823,Narre Warren South,1
2145824,Narre Warren South,1
2145825,Narre Warren South,1
2145826,Narre Warren South,1
2145827,Narre Warren South,1
2145828,Narre Warren South,1
2145829,Narre Warren South,1
2145830,Narre Warren South,1
2145831,Narre Warren South,1
2145832,Narre Warren South,1
2145833,Narre Warren South,1
2145834,Narre Warren South,1
2145835,Narre Warren South,1
2145836,Narre Warren South,1
2145837,Narre Warren South,1
2145901,Mulgrave,1
2145902,Mulgrave,1
2145903,Mulgrave,1
2145904,Mulgrave,1
2145905,Mulgrave,1
2145906,Mulgrave,1
2145907,Mulgrave,1
2145908,Dandenong,1
2145909,Mulgrave,1
2145910,Dandenong,1
2145911,Mulgrave,1
2145912,Dandenong,1
2145913,Dandenong,1
2145914,Mulgrave,1
2145915,Mulgrave,1
2145916,Dandenong,1
2145917,Dandenong,1
2145918,Mulgrave,1
2145919,Mulgrave,1
2145920,Dandenong,1
2145921,Dandenong,0.8971
2145921,Mulgrave,0.1029
2145922,Mulgrave,1
2145923,Mulgrave,1
2146001,Dandenong,1
2146002,Mulgrave,1
2146003,Dandenong,1
2146004,Dandenong,1
2146005,Dandenong,1
2146006,Clarinda,1
2146007,Dandenong,1
2146008,Dandenong,1
2146009,Dandenong,1
2146010,Clarinda,1
2146011,Dandenong,1
2146012,Clarinda,1
2146013,Dandenong,1
2146014,Clarinda,1
2146015,Dandenong,1
2146016,Mulgrave,1
2146017,Dandenong,1
2146018,Dandenong,1
2146019,Dandenong,1
2146020,Dandenong,1
2146021,Dandenong,1
2146022,Dandenong,1
2146023,Dandenong,1
2146024,Dandenong,1
2146025,Dandenong,1
2146026,Mulgrave,1
2146027,Dandenong,1
2146028,Dandenong,1
2146029,Clarinda,1
2146030,Clarinda,1
2146031,Clarinda,1
2146032,Clarinda,1
2146033,Dandenong,1
2146034,Clarinda,1
2146035,Clarinda,1
2146101,Kororoit,1
2146102,Kororoit,1
2146103,Kororoit,1
2146104,Kororoit,1
2146105,Kororoit,1
2146106,Kororoit,1
2146107,Kororoit,1
2146108,Kororoit,1
2146109,Kororoit,1
2146110,Kororoit,1
2146111,Kororoit,1
2146112,Kororoit,1
2146113,Kororoit,1
2146201,Kororoit,1
2146202,Kororoit,1
2146203,Kororoit,1
2146204,Kororoit,1
2146205,Kororoit,1
2146206,Kororoit,1
2146207,Kororoit,1
2146208,Kororoit,1
2146209,Kororoit,1
2146210,Kororoit,1
2146211,Kororoit,1
2146212,Kororoit,1
2146213,Kororoit,1
2146301,Kororoit,1
2146302,Kororoit,1
2146303,Kororoit,1
2146304,Kororoit,1
2146305,Kororoit,1
2146306,Kororoit,1
2146307,Kororoit,1
2146308,Kororoit,1
2146309,Kororoit,1
2146310,Kororoit,1
2146311,Kororoit,1
2146312,Kororoit,1
2146313,Kororoit,1
2146314,Kororoit,1
2146315,Kororoit,1
2146316,Kororoit,1
2146317,Kororoit,1
2146318,Kororoit,1
2146319,Kororoit,1
2146320,Kororoit,1
2146321,Kororoit,1
2146322,Kororoit,1
2146323,Kororoit,1
2146324,Kororoit,1
2146325,Kororoit,1
2146326,Kororoit,1
2146327,Kororoit,1
2146328,Kororoit,1
2146329,Kororoit,1
2146330,Kororoit,1
2146331,Kororoit,1
2146332,Kororoit,1
2146333,Kororoit,1
2146334,Kororoit,1
