SA1_CODE21,Electorate,proportion
10201104035,Robertson,1
10201104036,Robertson,1
10201104037,Robertson,1
10201104038,Robertson,1
10201104039,Robertson,1
10201104040,Robertson,1
10201104041,Robertson,1
10201104042,Robertson,1
10201104043,Robertson,1
10201104044,Robertson,1
10201104045,Robertson,1
10201104046,Robertson,1
10201104047,Robertson,1
10201104048,Robertson,1
10201104049,Robertson,1
10201104050,Robertson,1
10201104051,Robertson,1
10201104052,Robertson,1
10201104053,Robertson,1
10201104054,Robertson,1
10201104055,Robertson,1
10201104056,Robertson,1
10201104057,Robertson,1
10201104058,Robertson,1
10201104101,Dobell,1
10201104102,Dobell,1
10201104103,Dobell,1
10201104104,Dobell,1
10201104105,Dobell,1
10201104106,Dobell,1
10201104107,Dobell,1
10201104108,Robertson,0.058569895
10201104108,Dobell,0.941430105
10201104109,Robertson,1
10201104110,Robertson,1
10201104111,Dobell,0.149119485
10201104111,Robertson,0.850880515
10201104112,Dobell,0.366615418
10201104112,Robertson,0.633384582
10201104113,Robertson,0.183709791
10201104113,Dobell,0.816290209
10201104114,Robertson,1
10201104115,Robertson,1
10201104116,Robertson,1
10201104117,Robertson,1
10201104118,Dobell,1
10201104119,Dobell,1
10201104120,Dobell,1
10201104121,Dobell,1
10201104122,Dobell,1
10201104123,Dobell,1
10201104124,Dobell,1
10201104125,Dobell,1
10201104201,Robertson,1
10201104202,Robertson,1
10201104203,Robertson,1
10201104204,Robertson,1
10201104205,Robertson,1
10201104206,Robertson,1
10201104207,Robertson,1
10201104208,Robertson,1
10201104209,Robertson,1
10201104210,Robertson,1
10201104211,Robertson,1
10201104212,Robertson,1
10201104213,Robertson,1
10201104214,Robertson,1
10201104215,Robertson,1
10201104216,Robertson,1
10201104217,Robertson,1
10201104218,Robertson,1
10201104219,Robertson,1
10201104220,Robertson,1
10201104221,Robertson,1
10201104222,Robertson,1
10201104223,Robertson,1
10201104224,Robertson,1
10201104225,Robertson,1
10201104226,Robertson,1
10201104227,Robertson,1
10201104228,Robertson,1
10201104229,Robertson,1
10201104230,Robertson,1
10201104231,Robertson,1
10201104232,Robertson,1
10201104233,Robertson,1
10201104301,Dobell,1
10201104302,Dobell,1
10201104303,Dobell,1
10201104304,Dobell,1
10201104305,Dobell,1
10201104306,Dobell,1
10201104307,Dobell,1
10201104308,Dobell,1
10201104309,Dobell,1
10201104310,Dobell,1
10201104311,Dobell,1
10201104312,Dobell,1
10201104313,Dobell,1
10201104314,Dobell,1
10201104315,Dobell,1
10201104316,Dobell,1
10201104317,Dobell,1
10201104318,Dobell,1
10201104319,Dobell,1
10201104320,Dobell,1
10201104321,Dobell,1
10201104322,Dobell,1
10201104323,Dobell,1
10201104324,Dobell,1
10201104325,Dobell,1
10201104326,Dobell,1
10201104327,Dobell,1
10201104328,Dobell,1
10201104329,Dobell,1
10201104330,Dobell,1
10202104401,Dobell,1
10202104402,Dobell,1
10202104403,Dobell,1
10202104404,Dobell,1
10202104405,Dobell,1
10202104406,Dobell,1
10202104407,Dobell,1
10202104408,Dobell,1
10202104409,Dobell,1
10202104410,Dobell,1
10202104411,Dobell,1
10202104412,Dobell,1
10202104413,Dobell,1
10202104414,Dobell,1
10202104415,Dobell,1
10202104416,Dobell,1
10202104417,Dobell,1
10202104418,Dobell,1
10202104419,Dobell,1
10202104420,Dobell,1
10202104421,Dobell,1
10202104422,Dobell,1
10202104423,Dobell,1
10202104424,Dobell,1
10202104425,Dobell,1
10202104426,Dobell,1
10202104427,Dobell,1
10202104428,Dobell,1
10202104429,Dobell,1
10202104430,Dobell,1
10202104431,Dobell,1
10202104432,Dobell,1
10202104433,Dobell,1
10202104434,Dobell,1
10202104435,Dobell,1
10202104436,Dobell,1
10202104437,Dobell,1
10202104438,Dobell,1
10202104439,Dobell,1
10202104440,Dobell,1
10202104441,Dobell,1
10202104442,Dobell,1
10202104443,Dobell,1
10202104444,Dobell,1
10202104445,Dobell,1
10202104446,Dobell,1
10202104447,Dobell,1
10202104448,Dobell,1
10202104449,Dobell,1
10202104450,Dobell,1
10202104451,Dobell,1
10202104452,Dobell,1
10202104453,Dobell,1
10202104454,Dobell,1
10202104455,Dobell,1
10202104456,Dobell,1
10202104457,Dobell,1
10202104458,Dobell,1
10202104459,Dobell,1
10202104501,Dobell,1
10202104502,Dobell,1
10202104503,Dobell,1
10202104504,Dobell,1
10202104505,Shortland,1
10202104506,Shortland,1
10202104507,Shortland,1
10202104508,Shortland,1
10202104509,Shortland,1
10202104510,Shortland,1
10202104511,Shortland,1
10202104512,Dobell,1
10202104513,Dobell,1
10202104514,Dobell,1
10202104515,Dobell,1
10202104516,Dobell,1
10202104517,Dobell,1
10202104518,Dobell,1
10202104519,Shortland,0.459140407
10202104519,Dobell,0.540859593
10202104520,Shortland,1
10202104521,Dobell,1
10202104522,Dobell,1
10202104523,Dobell,1
10202104524,Shortland,1
10202104601,Shortland,1
10202104602,Shortland,1
10202104603,Shortland,1
10202104604,Shortland,1
10202104605,Shortland,1
10202104606,Shortland,1
10202104607,Shortland,1
10202104608,Shortland,1
10202104609,Shortland,1
10202104610,Shortland,1
10202104611,Shortland,1
10202104612,Shortland,1
10202104613,Dobell,0.142284962
10202104613,Shortland,0.857715038
10202104614,Shortland,1
10202104615,Shortland,1
10202104616,Shortland,1
10202104617,Shortland,1
10202104618,Shortland,1
10202104619,Shortland,1
10202104620,Shortland,1
10202104621,Shortland,1
10202104622,Shortland,1
10202104623,Shortland,1
10202104624,Shortland,1
10202104625,Shortland,1
10202104701,Dobell,1
10202104702,Dobell,1
10202104703,Dobell,1
10202104704,Dobell,1
10202104705,Dobell,1
10202104706,Dobell,1
10202104707,Dobell,1
10202104708,Dobell,1
10202104709,Dobell,1
10202104710,Dobell,1
10202104711,Dobell,1
10202104712,Dobell,1
10202104713,Dobell,1
10202104714,Dobell,1
10202104715,Dobell,1
10202104716,Dobell,1
10202104717,Dobell,1
10202104718,Dobell,1
10202104719,Dobell,1
10202104720,Dobell,1
10202104721,Dobell,1
10202104722,Dobell,1
10202104723,Dobell,1
10202104724,Dobell,1
10202104725,Dobell,1
10202104726,Dobell,1
10202104727,Dobell,1
10202104728,Dobell,1
10202104729,Dobell,1
10202104730,Dobell,1
10202104731,Dobell,1
10202104732,Dobell,1
10202104733,Dobell,1
10202104734,Dobell,1
10202104735,Dobell,1
10202104736,Dobell,1
10202104737,Dobell,1
10202104801,Dobell,1
10202104802,Dobell,1
10202104803,Dobell,1
10202104804,Dobell,1
10202104805,Dobell,1
10202104806,Dobell,1
10202104807,Dobell,1
10202104808,Dobell,1
10202104809,Dobell,1
10202104810,Dobell,1
10202104811,Dobell,1
10202104812,Dobell,1
10202104813,Dobell,1
10202104814,Dobell,1
10202104815,Dobell,1
10202104816,Dobell,1
10202104817,Dobell,1
10202104818,Dobell,1
10202104819,Dobell,1
10202104820,Dobell,1
10202104821,Dobell,1
10202104822,Dobell,1
10202104823,Dobell,1
10202104824,Dobell,1
10202104825,Dobell,1
10202104826,Dobell,1
10202104827,Dobell,1
10202104828,Dobell,1
10202104829,Dobell,1
10202104830,Dobell,1
10202104831,Dobell,1
10202104832,Dobell,1
10202104833,Dobell,1
10202104834,Dobell,1
10202104835,Dobell,1
10202104836,Dobell,1
10202104837,Dobell,1
10202104838,Dobell,1
10202104840,Dobell,1
10202104841,Dobell,1
10202104842,Dobell,1
10202104843,Dobell,1
10202104844,Dobell,1
10202104845,Dobell,1
10202104846,Dobell,1
10202104847,Dobell,1
10202104848,Dobell,1
10202104849,Dobell,1
10202104901,Dobell,1
10202104902,Dobell,1
10202104903,Dobell,1
10202104904,Dobell,1
10202104905,Dobell,1
10202104906,Dobell,1
10202104907,Dobell,1
10202104908,Dobell,1
10202104909,Dobell,1
10202104910,Dobell,1
10202105001,Shortland,1
10202105002,Shortland,1
10202105003,Shortland,1
10202105004,Shortland,1
10202105005,Shortland,1
10202105006,Shortland,1
10202105007,Shortland,1
10202105008,Shortland,1
10202105009,Shortland,1
10202105010,Shortland,1
10202105011,Shortland,1
10202105012,Shortland,1
10202105013,Shortland,1
10202105014,Shortland,1
10202105015,Shortland,1
10202105016,Shortland,1
10202105017,Shortland,1
10202105018,Shortland,1
10202105019,Shortland,1
10202105020,Shortland,1
10202105021,Shortland,1
10202105022,Shortland,1
10202105024,Shortland,1
10202105025,Shortland,1
10202105026,Shortland,1
10202105027,Shortland,1
10202105028,Shortland,1
10202105101,Dobell,1
10202105102,Dobell,1
10202105103,Dobell,1
10202105104,Dobell,1
10202105105,Dobell,1
10202105106,Dobell,1
10202105107,Dobell,1
10202105108,Dobell,1
10202105109,Dobell,1
10202105110,Dobell,1
10202105111,Dobell,1
10202105112,Dobell,1
10202105113,Dobell,1
10202105114,Dobell,1
10202105115,Dobell,1
10202105116,Dobell,1
10202105201,Shortland,1
10202105202,Shortland,1
10202105203,Shortland,1
10202105204,Shortland,1
10202105205,Shortland,1
10202105206,Shortland,1
10202105207,Shortland,1
10202105208,Shortland,1
10202105209,Shortland,1
10202105210,Shortland,1
10202105211,Shortland,1
10202105213,Shortland,1
10202105214,Shortland,1
10202105215,Shortland,1
10202105216,Shortland,1
10202105301,Dobell,1
10202105302,Dobell,1
10202105303,Dobell,1
10202105304,Dobell,1
10202105305,Dobell,1
10202105306,Dobell,1
10202105307,Dobell,1
10202105308,Dobell,1
10202105309,Dobell,1
10202105310,Dobell,1
10202105311,Dobell,1
10202105312,Dobell,1
10202105313,Dobell,1
10202105314,Dobell,1
10202105315,Dobell,1
10202105316,Dobell,1
10202105317,Dobell,1
10202105318,Dobell,1
10202105319,Dobell,1
10202105320,Dobell,1
10202105321,Dobell,1
10202105322,Dobell,1
10202105323,Dobell,1
10202105324,Dobell,1
10202105325,Dobell,1
10202105326,Dobell,1
10202105327,Dobell,1
10202105328,Dobell,1
10202105329,Dobell,1
10202105330,Dobell,1
10202105331,Dobell,1
10202105332,Dobell,1
10202105333,Dobell,1
10202105334,Dobell,1
10202105335,Dobell,1
10202105336,Dobell,1
10202105337,Dobell,1
10202105401,Dobell,1
10202105402,Dobell,1
10202105403,Dobell,1
10202105404,Dobell,1
10202105405,Dobell,1
10202105406,Dobell,1
10202105407,Dobell,1
10202105408,Dobell,1
10202105409,Dobell,1
10202105410,Dobell,1
10202105411,Dobell,1
10202105412,Dobell,1
10202105413,Dobell,1
10202105414,Dobell,1
10202105415,Dobell,1
10202105416,Dobell,1
10202105417,Dobell,1
10202105418,Dobell,1
10202105419,Dobell,1
10202105420,Dobell,1
10202105421,Dobell,1
10202105422,Dobell,1
10202105423,Dobell,1
10202105424,Dobell,1
10202105501,Dobell,1
10202105502,Dobell,1
10202105503,Dobell,1
10202105504,Dobell,1
10202105505,Dobell,1
10202105506,Dobell,1
10202105507,Dobell,1
10202105508,Dobell,1
10202105509,Dobell,1
10202105510,Dobell,1
10202105511,Dobell,1
10202105512,Dobell,1
10202105513,Dobell,1
10202105514,Dobell,1
10202105601,Dobell,1
10202105602,Dobell,1
10202105603,Dobell,1
10202105604,Dobell,1
10202105605,Dobell,1
10202105606,Dobell,1
10202105607,Dobell,1
10202105608,Dobell,1
10202105609,Dobell,1
10202105612,Dobell,1
10202105613,Dobell,1
10202105614,Dobell,1
10202105615,Dobell,1
10202105616,Dobell,1
10202105617,Dobell,1
10202105620,Dobell,1
10202105621,Dobell,1
10202105622,Dobell,1
10202105623,Dobell,1
10202105624,Dobell,1
10202105627,Dobell,1
10202105628,Dobell,1
10202105629,Dobell,1
10202105630,Dobell,1
10202105631,Dobell,1
10202105634,Dobell,1
10202105635,Dobell,1
10202105636,Dobell,1
10202105637,Dobell,1
10202105638,Dobell,1
10202105639,Dobell,1
10202105640,Dobell,1
10202105641,Dobell,1
10202105642,Dobell,1
10202105643,Dobell,1
10202105644,Dobell,1
10202105645,Dobell,1
10202105646,Dobell,1
10202105647,Dobell,1
10202105648,Dobell,1
10202105701,Dobell,1
10202105702,Dobell,1
10202105703,Dobell,1
10202105704,Dobell,1
10202105705,Dobell,1
10202105706,Dobell,1
10202105707,Dobell,1
10202105708,Dobell,1
10202105709,Dobell,1
10202105710,Dobell,1
10202105711,Dobell,1
10202105712,Dobell,1
10202105713,Dobell,1
10202105714,Dobell,1
10202105715,Dobell,1
10202105716,Dobell,1
10202105717,Dobell,1
10202105718,Dobell,1
10202105719,Dobell,1
10202105720,Dobell,1
10301105901,Calare,1
10301105902,Calare,1
10301105903,Calare,1
10301105904,Calare,1
10301105905,Calare,1
10301105906,Calare,1
10301105907,Calare,1
10301105908,Calare,1
10301105912,Calare,1
10301105913,Calare,1
10301105914,Calare,1
10301105915,Calare,1
10301105916,Calare,1
10301105917,Calare,1
10301105918,Calare,1
10301105920,Calare,1
10301105922,Calare,1
10301105924,Calare,1
10301105925,Calare,1
10301105926,Calare,1
10301105927,Calare,1
10301105928,Calare,1
10301105929,Calare,1
10301105930,Calare,1
10301105931,Calare,1
10301105932,Calare,1
10301105933,Calare,1
10301105934,Calare,1
10301105935,Calare,1
10301106001,Calare,1
10301106002,Calare,1
10301106003,Calare,1
10301106004,Calare,1
10301106005,Calare,1
10301106006,Calare,1
10301106007,Calare,1
10301106008,Calare,1
10301106009,Calare,1
10301106010,Calare,1
10301106011,Calare,1
10301106012,Calare,1
10301106013,Calare,1
10301106014,Calare,1
10301106015,Calare,1
10301106016,Calare,1
10301106017,Calare,1
10301106018,Calare,1
10301106019,Calare,1
10301106020,Calare,1
10301106021,Calare,1
10301106101,Calare,1
10301106103,Calare,1
10301106104,Calare,1
10301106105,Calare,1
10301106106,Calare,1
10301106107,Calare,1
10301106108,Calare,1
10301106109,Calare,1
10301106111,Calare,1
10301106112,Calare,1
10301106113,Calare,1
10301106114,Calare,1
10301106115,Calare,1
10301106116,Calare,1
10301106117,Calare,1
10301106118,Calare,1
10301161201,Calare,1
10301161202,Calare,1
10301161203,Calare,1
10301161204,Calare,1
10301161205,Calare,1
10301161206,Calare,1
10301161207,Calare,1
10301161208,Calare,1
10301161209,Calare,1
10301161210,Calare,1
10301161211,Calare,1
10301161212,Calare,1
10301161213,Calare,1
10301161214,Calare,1
10301161215,Calare,1
10301161216,Calare,1
10301161217,Calare,1
10301161218,Calare,1
10301161219,Calare,1
10301161220,Calare,1
10301161221,Calare,1
10301161222,Calare,1
10301161223,Calare,1
10301161224,Calare,1
10301161225,Calare,1
10301161226,Calare,1
10301161301,Calare,1
10301161302,Calare,1
10301161303,Calare,1
10301161304,Calare,1
10301161305,Calare,1
10301161306,Calare,1
10301161307,Calare,1
10301161308,Calare,1
10301161309,Calare,1
10301161310,Calare,1
10301161311,Calare,1
10301161312,Calare,1
10301161313,Calare,1
10301161314,Calare,1
10301161315,Calare,1
10301161316,Calare,1
10301161317,Calare,1
10301161318,Calare,1
10301161319,Calare,1
10301161320,Calare,1
10301161321,Calare,1
10301161322,Calare,1
10301161323,Calare,1
10301161324,Calare,1
10301161325,Calare,1
10301161326,Calare,1
10301161327,Calare,1
10301161328,Calare,1
10301161329,Calare,1
10301161330,Calare,1
10301161331,Calare,1
10301161332,Calare,1
10301161333,Calare,1
10301161334,Calare,1
10301161335,Calare,1
10301161336,Calare,1
10301161337,Calare,1
10301161338,Calare,1
10301161339,Calare,1
10302106201,Parkes,1
10302106202,Parkes,1
10302106203,Parkes,1
10302106204,Parkes,1
10302106205,Parkes,1
10302106206,Parkes,1
10302106207,Parkes,1
10302106208,Parkes,1
10302106209,Parkes,1
10302106210,Parkes,1
10302106211,Parkes,1
10302106212,Parkes,1
10302106213,Parkes,1
10302106214,Parkes,1
10302106215,Parkes,1
10302106216,Parkes,1
10302106218,Parkes,1
10302106219,Parkes,1
10302106220,Parkes,1
10302106221,Parkes,1
10302106222,Parkes,1
10302106223,Parkes,1
10302106225,Parkes,1
10302106226,Parkes,1
10302106227,Parkes,1
10302106301,Riverina,1
10302106302,Riverina,1
10302106303,Riverina,1
10302106304,Riverina,1
10302106305,Riverina,1
10302106306,Riverina,1
10302106307,Riverina,1
10302106308,Riverina,1
10302106309,Riverina,1
10302106310,Riverina,1
10302106311,Riverina,1
10302106312,Riverina,1
10302106313,Riverina,1
10302106314,Riverina,1
10302106315,Riverina,1
10302106316,Riverina,1
10302106317,Riverina,1
10302106318,Riverina,1
10302106319,Riverina,1
10302106320,Riverina,1
10302106321,Riverina,1
10302106322,Riverina,1
10302106323,Riverina,1
10302106324,Riverina,1
10302106325,Riverina,1
10302106326,Riverina,1
10302106327,Riverina,1
10302106328,Riverina,1
10302106329,Riverina,1
10302106401,Calare,1
10302106402,Calare,1
10302106403,Calare,1
10302106404,Calare,1
10302106405,Riverina,1
10302106406,Calare,1
10302106407,Calare,1
10302106408,Riverina,1
10302106409,Riverina,1
10302106410,Riverina,1
10302106411,Riverina,1
10302106412,Riverina,1
10302106413,Riverina,1
10302106414,Riverina,1
10302106415,Riverina,1
10302106416,Riverina,1
10302106417,Riverina,1
10302106418,Calare,1
10302106501,Parkes,1
10302106502,Parkes,1
10302106503,Parkes,1
10302106504,Parkes,1
10302106505,Parkes,1
10302106506,Parkes,1
10302106507,Parkes,1
10302106508,Parkes,1
10302106509,Parkes,1
10302106510,Parkes,1
10302106511,Parkes,1
10302106512,Parkes,1
10302106513,Parkes,1
10302106514,Parkes,1
10302106515,Calare,1
10302106516,Calare,1
10302106517,Parkes,1
10302106518,Parkes,1
10302106519,Riverina,0.127620464
10302106519,Parkes,0.872379536
10302106520,Parkes,1
10302106521,Parkes,1
10302106522,Parkes,1
10302106523,Parkes,1
10302106524,Parkes,1
10302106525,Parkes,1
10302106526,Parkes,1
10302106527,Parkes,1
10302106528,Parkes,1
10302106529,Parkes,1
10302106601,Riverina,1
10302106602,Riverina,1
10302106603,Riverina,1
10302106604,Riverina,1
10302106605,Riverina,1
10302106606,Riverina,1
10302106607,Riverina,1
10302106608,Riverina,1
10302106609,Riverina,1
10302106610,Riverina,1
10302106611,Riverina,1
10302106612,Riverina,1
10302106613,Riverina,1
10302106701,Parkes,1
10302106702,Parkes,1
10302106703,Parkes,1
10302106704,Parkes,1
10302106706,Parkes,1
10302106708,Parkes,1
10302106709,Parkes,1
10302106711,Parkes,1
10302106712,Parkes,1
10302106713,Parkes,1
10302106714,Parkes,1
10302106715,Parkes,1
10302106716,Parkes,1
10302106717,Parkes,1
10302106718,Parkes,1
10302106719,Parkes,1
10302106720,Parkes,1
10302106721,Parkes,1
10302106722,Parkes,1
10302106723,Parkes,1
10302106724,Parkes,1
10302106725,Parkes,1
10302106726,Parkes,1
10302106727,Parkes,1
10302106728,Parkes,1
10302106729,Parkes,1
10302106730,Parkes,1
10302106731,Parkes,1
10302106732,Parkes,1
10302106733,Parkes,1
10302106801,Calare,0.353473126
10302106801,Parkes,0.646526874
10302106802,Parkes,1
10302106803,Parkes,1
10302106804,Parkes,1
10302106805,Parkes,1
10302106806,Parkes,1
10302106807,Parkes,1
10302106808,Parkes,1
10302106809,Parkes,1
10302106810,Parkes,1
10302106811,Parkes,1
10302106901,Parkes,1
10302106902,Parkes,1
10302106904,Parkes,1
10302106905,Parkes,1
10302106906,Parkes,1
10302106907,Parkes,1
10302106908,Parkes,1
10302106909,Parkes,1
10302106910,Parkes,1
10302106911,Parkes,1
10302106912,Parkes,1
10302106913,Parkes,1
10302106914,Parkes,1
10302106915,Parkes,1
10302106916,Parkes,1
10302106917,Parkes,1
10302106918,Parkes,1
10302106919,Parkes,1
10302106920,Parkes,1
10302106921,Parkes,1
10303107001,Calare,1
10303107002,Calare,1
10303107003,Calare,1
10303107004,Calare,1
10303107005,Calare,1
10303107006,Calare,1
10303107007,Calare,1
10303107008,Calare,1
10303107009,Calare,1
10303107010,Calare,1
10303107011,Calare,1
10303107012,Calare,1
10303107013,Calare,1
10303107014,Calare,1
10303107015,Calare,1
10303107016,Calare,1
10303107017,Calare,1
10303107018,Calare,1
10303107019,Calare,1
10303107020,Calare,1
10303107021,Calare,1
10303107022,Calare,1
10303107023,Calare,1
10303107024,Calare,1
10303107025,Calare,1
10303107026,Calare,1
10303107027,Calare,1
10303107028,Calare,1
10303107029,Calare,1
10303107030,Calare,1
10303107031,Calare,1
10303107032,Calare,1
10303107101,Calare,1
10303107102,Calare,1
10303107103,Calare,1
10303107104,Calare,1
10303107105,Calare,1
10303107106,Calare,1
10303107107,Calare,1
10303107108,Calare,1
10303107109,Calare,1
10303107110,Calare,1
10303107111,Calare,1
10303107112,Calare,1
10303107113,Calare,1
10303107114,Calare,1
10303107115,Calare,1
10303107116,Calare,1
10303107117,Calare,1
10303107118,Calare,1
10303107119,Calare,1
10303107120,Calare,1
10303107121,Calare,1
10303107122,Calare,1
10303107123,Calare,1
10303107124,Calare,1
10303107125,Calare,1
10303107126,Calare,1
10303107127,Calare,1
10303107128,Calare,1
10303107201,Calare,1
10303107202,Calare,1
10303107203,Calare,1
10303107204,Calare,1
10303107205,Calare,1
10303107206,Calare,1
10303107208,Calare,1
10303107209,Calare,1
10303107210,Calare,1
10303107211,Calare,1
10303107212,Calare,1
10303107214,Calare,1
10303107215,Calare,1
10303107216,Calare,1
10303107217,Calare,1
10303107218,Calare,1
10303107219,Calare,1
10303107220,Calare,1
10303107221,Calare,1
10303107222,Calare,1
10303107224,Calare,1
10303107225,Calare,1
10303107226,Calare,1
10303107229,Calare,1
10303107230,Calare,1
10303107231,Calare,1
10303107232,Calare,1
10303107233,Calare,1
10303107234,Calare,1
10303107301,Calare,1
10303107302,Calare,1
10303107303,Calare,1
10303107304,Calare,1
10303107305,Calare,1
10303107306,Calare,1
10303107307,Calare,1
10303107308,Calare,1
10303107309,Calare,1
10303107310,Calare,1
10303107311,Calare,1
10303107312,Calare,1
10303107313,Calare,1
10303107314,Calare,1
10303107401,Calare,1
10303107402,Calare,1
10303107403,Calare,1
10303107404,Parkes,1
10303107405,Parkes,1
10303107406,Parkes,1
10303107407,Calare,1
10303107408,Calare,1
10303107409,Calare,1
10303107410,New England,0.034251431
10303107410,Calare,0.965748569
